state,district,pincode_x,age_0_5,age_5_17,age_18_greater,pincode_y,bio_age_5_17,bio_age_17_,pincode,demo_age_5_17,demo_age_17_,total_enrol,total_updates,vulnerability_score
TAMIL NADU,CHENNAI,1980173868.0,7686.0,2159.0,198.0,3251693462.0,112681.0,120349.0,4268820121.0,17927.0,130441.0,10043.0,381398.0,37.972720031859815
TAMIL NADU,COIMBATORE,2624179516.0,7139.0,1804.0,43.0,4981971403.0,75352.0,144370.0,5560429047.0,13326.0,104412.0,8986.0,337460.0,37.549794147101366
TAMIL NADU,CUDDALORE,1970697497.0,7493.0,1093.0,44.0,3152813588.0,90307.0,77798.0,3335682442.0,11218.0,70377.0,8630.0,249700.0,28.930599003591706
TAMIL NADU,DHARMAPURI,1046097723.0,4840.0,851.0,48.0,1613349161.0,67201.0,37657.0,1647820406.0,7202.0,34178.0,5739.0,146238.0,25.47700348432056
TAMIL NADU,DINDIGUL,1514923330.0,4678.0,1393.0,12.0,2685257519.0,65029.0,121094.0,2836052490.0,8508.0,49069.0,6083.0,243700.0,40.055884286653516
TAMIL NADU,ERODE,1629489396.0,4964.0,1045.0,8.0,2932315221.0,64193.0,83302.0,3112930155.0,7821.0,60588.0,6017.0,215904.0,35.876370887337984
TAMIL NADU,KALLAKURICHI,359480653.0,877.0,149.0,38.0,680775589.0,2550.0,2268.0,1353631600.0,1585.0,9205.0,1064.0,15608.0,14.655399061032863
TAMIL NADU,KANCHEEPURAM,2676518798.0,9629.0,3354.0,67.0,4487232900.0,120462.0,113457.0,4829718873.0,19692.0,121601.0,13050.0,375212.0,28.749674354455596
TAMIL NADU,KANCHIPURAM,2463145.0,277.0,89.0,21.0,5435215.0,1.0,8.0,4810062.0,0.0,8.0,387.0,17.0,0.04381443298969072
TAMIL NADU,KANNIYAKUMARI,965357812.0,2139.0,135.0,1.0,3054169205.0,27515.0,41917.0,3214620297.0,6227.0,32451.0,2275.0,108110.0,47.5
TAMIL NADU,KANYAKUMARI,911847943.0,1896.0,92.0,17.0,2556940544.0,21726.0,8022.0,2782877678.0,4020.0,16676.0,2005.0,50444.0,25.146560319042873
TAMIL NADU,KARUR,977373290.0,3362.0,654.0,3.0,1676716616.0,27884.0,29923.0,1809731680.0,3590.0,23754.0,4019.0,85151.0,21.1818407960199
TAMIL NADU,KRISHNAGIRI,1115366729.0,4157.0,910.0,8.0,1829474025.0,73365.0,47438.0,1978099046.0,9282.0,52627.0,5075.0,182712.0,35.995271867612296
TAMIL NADU,MADURAI,1815675222.0,8875.0,1024.0,39.0,2789229634.0,100202.0,113596.0,2996786635.0,15130.0,90922.0,9938.0,319850.0,32.18130596639501
TAMIL NADU,MAYILADUTHURAI,256463447.0,437.0,64.0,1.0,870523419.0,3442.0,867.0,1018556753.0,470.0,3132.0,502.0,7911.0,15.727634194831014
TAMIL NADU,NAGAPATTINAM,1494307801.0,3315.0,732.0,0.0,3831939192.0,35304.0,45373.0,4022560242.0,3961.0,34068.0,4047.0,118706.0,29.324604743083004
TAMIL NADU,NAMAKKAL,1376197017.0,4257.0,606.0,9.0,2777378122.0,47020.0,73971.0,2960380990.0,9009.0,36807.0,4872.0,166807.0,34.230863944182225
TAMIL NADU,NAMAKKAL   *,637001.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TAMIL NADU,PERAMBALUR,626856418.0,1898.0,232.0,0.0,1192829562.0,25143.0,31894.0,1225748469.0,3307.0,12354.0,2130.0,72698.0,34.11450023463163
TAMIL NADU,PUDUKKOTTAI,1518691846.0,5339.0,1670.0,36.0,2733363976.0,52246.0,78060.0,2840956331.0,7347.0,44710.0,7045.0,182363.0,25.881776894692024
TAMIL NADU,RAMANATHAPURAM,1264006900.0,3318.0,644.0,43.0,2691028477.0,45471.0,54948.0,2891045413.0,5157.0,33134.0,4005.0,138710.0,34.62556165751373
TAMIL NADU,RANIPET,60671829.0,97.0,13.0,1.0,225565407.0,423.0,214.0,412521689.0,190.0,1200.0,111.0,2027.0,18.098214285714285
TAMIL NADU,SALEM,2582078845.0,8417.0,1608.0,224.0,4353713223.0,118161.0,122483.0,4687149174.0,15487.0,90884.0,10249.0,347015.0,33.85512195121951
TAMIL NADU,SIVAGANGA,1351869553.0,3740.0,685.0,21.0,3240970388.0,43566.0,51624.0,3227552797.0,5391.0,28905.0,4446.0,129486.0,29.11760737575894
TAMIL NADU,TENKASI,557481763.0,1150.0,118.0,0.0,1400598731.0,7560.0,2643.0,1646682052.0,1825.0,8195.0,1268.0,20223.0,15.936170212765957
TAMIL NADU,THANJAVUR,2253791097.0,5881.0,1471.0,20.0,4719504133.0,71305.0,98262.0,4915217170.0,11625.0,65210.0,7372.0,246402.0,33.419503594195035
TAMIL NADU,THE NILGIRIS,663100501.0,1279.0,430.0,5.0,2045825812.0,22599.0,21505.0,2070265286.0,2420.0,12853.0,1714.0,59377.0,34.62215743440233
TAMIL NADU,THENI,827585687.0,2908.0,563.0,2.0,1488143465.0,38916.0,47806.0,1591981683.0,4918.0,33858.0,3473.0,125498.0,36.124928036845134
TAMIL NADU,THIRUVALLUR,135827745.0,461.0,134.0,10.0,622439844.0,939.0,1958.0,606742314.0,104.0,1719.0,605.0,4720.0,7.788778877887789
TAMIL NADU,THIRUVARUR,1432117412.0,3346.0,816.0,3.0,3225543910.0,36203.0,36596.0,3414925763.0,5041.0,32739.0,4165.0,110579.0,26.543206913106097
TAMIL NADU,THOOTHUKKUDI,1617576808.0,4439.0,877.0,3.0,4075252798.0,70728.0,69133.0,4063405419.0,6827.0,37868.0,5319.0,184556.0,34.69097744360902
TAMIL NADU,TIRUCHIRAPPALLI,2341934084.0,8396.0,1531.0,5.0,4395847159.0,71253.0,122317.0,4389650213.0,11294.0,62387.0,9932.0,267251.0,26.90536595187758
TAMIL NADU,TIRUNELVELI,2773404608.0,8303.0,1370.0,2.0,5649049890.0,97249.0,117524.0,5702343588.0,14714.0,65176.0,9675.0,294663.0,30.452976436544027
TAMIL NADU,TIRUPATHUR,2543004.0,4.0,0.0,0.0,24158942.0,50.0,9.0,35602056.0,10.0,83.0,4.0,152.0,30.4
TAMIL NADU,TIRUPATTUR,432941853.0,944.0,102.0,2.0,1031191223.0,8965.0,3146.0,1212381665.0,1189.0,8163.0,1048.0,21463.0,20.4604385128694
TAMIL NADU,TIRUPPUR,1572457974.0,5078.0,1109.0,5.0,3181862316.0,71207.0,77565.0,3244789397.0,12574.0,73372.0,6192.0,234718.0,37.90053285968028
TAMIL NADU,TIRUVALLUR,2238967394.0,8712.0,2665.0,58.0,3711612496.0,125834.0,111959.0,3800627040.0,18319.0,130089.0,11435.0,386201.0,33.770636586218956
TAMIL NADU,TIRUVANNAMALAI,1900334944.0,6556.0,677.0,33.0,3283514395.0,82696.0,58759.0,3421061034.0,9251.0,55967.0,7266.0,206673.0,28.439933947984038
TAMIL NADU,TIRUVARUR,609503.0,1.0,0.0,0.0,1842057.0,0.0,3.0,1227410.0,0.0,2.0,1.0,5.0,2.5
TAMIL NADU,TUTICORIN,1257602.0,1.0,1.0,0.0,3770741.0,1.0,5.0,2513207.0,0.0,4.0,2.0,10.0,3.3333333333333335
TAMIL NADU,VELLORE,2597614291.0,8271.0,1309.0,53.0,5275575978.0,99121.0,92682.0,5488372640.0,11895.0,77505.0,9633.0,281203.0,29.188602864853642
TAMIL NADU,VILLUPURAM,1953141350.0,5854.0,915.0,3.0,4063829451.0,85898.0,35363.0,3999531459.0,9988.0,29580.0,6772.0,160829.0,23.745607559427135
TAMIL NADU,VILUPPURAM,1706007100.0,4341.0,781.0,0.0,3876680116.0,22410.0,63056.0,3946325122.0,2249.0,33539.0,5122.0,121254.0,23.668553581885615
TAMIL NADU,VIRUDHUNAGAR,1365159864.0,4769.0,627.0,11.0,2844457362.0,59765.0,61529.0,2876930799.0,8761.0,48681.0,5407.0,178736.0,33.05029585798817
TAMILNADU,CHENNAI,0.0,0.0,0.0,0.0,600094.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
TELANGANA,ADILABAD,633828929.0,2517.0,467.0,3.0,1841957844.0,44923.0,35360.0,1722944274.0,6413.0,39597.0,2987.0,126293.0,42.26673360107095
TELANGANA,BHADRADRI KOTHAGUDEM,461003086.0,2490.0,682.0,39.0,783565649.0,11882.0,9721.0,948381584.0,5559.0,28170.0,3211.0,55332.0,17.2266500622665
TELANGANA,HANUMAKONDA,329912737.0,916.0,109.0,5.0,650659297.0,1831.0,7186.0,1075234364.0,1914.0,17061.0,1030.0,27992.0,27.150339476236663
TELANGANA,HYDERABAD,1554113398.0,19721.0,5600.0,669.0,2458701790.0,133421.0,95120.0,2658220612.0,31935.0,184522.0,25990.0,444998.0,17.121234273402333
TELANGANA,JAGITIAL,398277327.0,1488.0,98.0,9.0,693405475.0,6634.0,4111.0,804132262.0,1965.0,14334.0,1595.0,27044.0,16.94486215538847
TELANGANA,JANGAON,33413486.0,66.0,15.0,0.0,90115654.0,128.0,152.0,146816442.0,93.0,709.0,81.0,1082.0,13.195121951219512
TELANGANA,JANGOAN,268808611.0,892.0,130.0,0.0,560407351.0,3951.0,3328.0,693548564.0,1561.0,15339.0,1022.0,24179.0,23.635386119257088
TELANGANA,JAYASHANKAR BHUPALPALLY,204441683.0,670.0,173.0,4.0,316169376.0,2077.0,2491.0,404811070.0,1380.0,14881.0,847.0,20829.0,24.5625
TELANGANA,JOGULAMBA GADWAL,246929267.0,1543.0,299.0,2.0,345192829.0,6006.0,5324.0,413925838.0,6843.0,26733.0,1844.0,44906.0,24.33929539295393
TELANGANA,K.V. RANGAREDDY,2275800358.0,13564.0,3681.0,164.0,3586166750.0,122856.0,125725.0,3802991206.0,31619.0,165711.0,17409.0,445911.0,25.61234922458357
TELANGANA,KAMAREDDY,436259208.0,1862.0,144.0,2.0,748734694.0,7963.0,7278.0,833771057.0,3541.0,20904.0,2008.0,39686.0,19.754106520657043
TELANGANA,KARIMNAGAR,1403896054.0,5115.0,686.0,7.0,3180309434.0,68569.0,67307.0,3314243576.0,9393.0,68602.0,5808.0,213871.0,36.817180237562404
TELANGANA,KHAMMAM,812988216.0,2800.0,1079.0,9.0,2009398862.0,44451.0,17719.0,1912033461.0,8152.0,45656.0,3888.0,115978.0,29.82206222679352
TELANGANA,KOMARAM BHEEM,207768984.0,917.0,189.0,0.0,321738027.0,4930.0,4747.0,408475652.0,3729.0,23729.0,1106.0,37135.0,33.54561878952123
TELANGANA,MAHABUBABAD,342799884.0,1249.0,253.0,1.0,533206641.0,5922.0,4258.0,658794880.0,2613.0,20797.0,1503.0,33590.0,22.33377659574468
TELANGANA,MAHABUBNAGAR,1607759842.0,7689.0,2463.0,16.0,2857990056.0,104613.0,90436.0,2889057520.0,22869.0,73557.0,10168.0,291475.0,28.663093716196283
TELANGANA,MANCHERIAL,321701745.0,924.0,169.0,1.0,684750215.0,7258.0,5151.0,829968902.0,3062.0,24061.0,1094.0,39532.0,36.10228310502283
TELANGANA,MEDAK,1521837128.0,6158.0,1379.0,7.0,2891475702.0,66461.0,60205.0,2887454135.0,8929.0,46040.0,7544.0,181635.0,24.073558648111334
TELANGANA,MEDCHAL MALKAJGIRI,1000162.0,409.0,265.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,0.0,0.0
TELANGANA,MEDCHAL-MALKAJGIRI,604696805.0,3064.0,900.0,106.0,955821981.0,13800.0,16330.0,1159362694.0,13782.0,71470.0,4070.0,115382.0,28.342422009334317
TELANGANA,MEDCHAL?MALKAJGIRI,1000180.0,1.0,1.0,0.0,8002306.0,490.0,366.0,5500860.0,89.0,261.0,2.0,1206.0,402.0
TELANGANA,MEDCHALÂMALKAJGIRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500067.0,0.0,1.0,0.0,1.0,1.0
TELANGANA,MEDCHAL−MALKAJGIRI,163554835.0,445.0,88.0,2.0,458209639.0,3466.0,1147.0,350632714.0,425.0,1252.0,535.0,6290.0,11.735074626865671
TELANGANA,MULUGU,205107606.0,700.0,233.0,4.0,360077448.0,2353.0,3034.0,435059747.0,1318.0,10380.0,937.0,17085.0,18.214285714285715
TELANGANA,NAGARKURNOOL,355996220.0,1077.0,282.0,2.0,715054551.0,7210.0,5244.0,826069155.0,2811.0,17359.0,1361.0,32624.0,23.953010279001468
TELANGANA,NALGONDA,1188228064.0,5405.0,1246.0,10.0,2306312999.0,80121.0,57868.0,2332739418.0,10853.0,66588.0,6661.0,215430.0,32.33713599519664
TELANGANA,NARAYANPET,267898052.0,1082.0,224.0,4.0,408976269.0,2929.0,3358.0,568391980.0,2346.0,14386.0,1310.0,23019.0,17.558352402745996
TELANGANA,NIRMAL,277288127.0,1292.0,106.0,3.0,472393622.0,6240.0,7084.0,525835072.0,4519.0,29327.0,1401.0,47170.0,33.64479315263909
TELANGANA,NIZAMABAD,1092456419.0,5985.0,583.0,9.0,2020984471.0,63114.0,54082.0,1993765330.0,11080.0,55895.0,6577.0,184171.0,27.99802371541502
TELANGANA,PEDDAPALLI,203116116.0,513.0,72.0,3.0,478972658.0,2370.0,4057.0,623978968.0,919.0,9008.0,588.0,16354.0,27.765704584040748
TELANGANA,RAJANNA SIRCILLA,222354863.0,834.0,51.0,3.0,448769400.0,4367.0,3718.0,505373193.0,1426.0,9739.0,888.0,19250.0,21.653543307086615
TELANGANA,RANGA REDDY,500079.0,181.0,93.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0
TELANGANA,RANGAREDDY,85317637.0,237.0,61.0,2.0,162772394.0,878.0,1908.0,211189988.0,734.0,4828.0,300.0,8348.0,27.73421926910299
TELANGANA,SANGAREDDY,566041919.0,2224.0,468.0,11.0,1125574987.0,14012.0,8067.0,1264705376.0,6437.0,30851.0,2703.0,59367.0,21.95525147928994
TELANGANA,SIDDIPET,500226832.0,1701.0,174.0,1.0,1011166937.0,10041.0,6168.0,1250962491.0,4466.0,31495.0,1876.0,52170.0,27.794352690463505
TELANGANA,SURYAPET,402522078.0,1743.0,297.0,2.0,652024052.0,9015.0,11078.0,747615956.0,4565.0,41224.0,2042.0,65882.0,32.24767498776309
TELANGANA,VIKARABAD,442633221.0,2085.0,506.0,2.0,658654450.0,7987.0,6236.0,804975333.0,8873.0,51676.0,2593.0,74772.0,28.824980724749423
TELANGANA,WANAPARTHY,300423169.0,1266.0,401.0,0.0,428740304.0,4693.0,5281.0,535673228.0,4167.0,21013.0,1667.0,35154.0,21.075539568345324
TELANGANA,WARANGAL,877285146.0,2462.0,490.0,0.0,2730578444.0,54305.0,37305.0,2389383952.0,5476.0,23625.0,2952.0,120711.0,40.87741280054182
TELANGANA,WARANGAL (URBAN),2527006.0,6.0,1.0,0.0,5053659.0,4.0,7.0,47002667.0,11.0,110.0,7.0,132.0,16.5
TELANGANA,WARANGAL RURAL,245535608.0,660.0,70.0,2.0,614085377.0,3736.0,3433.0,793286291.0,1082.0,16618.0,732.0,24869.0,33.92769440654843
TELANGANA,WARANGAL URBAN,177090248.0,585.0,72.0,6.0,564139299.0,4643.0,3940.0,552514264.0,1821.0,13757.0,663.0,24161.0,36.38704819277108
TELANGANA,YADADRI.,347087735.0,1380.0,205.0,1.0,553410343.0,6847.0,5827.0,652001301.0,3489.0,36383.0,1586.0,52546.0,33.11027095148078
THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DADRA AND NAGAR HAVELI,792460.0,548.0,141.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,0.0,0.0
TRIPURA,DHALAI,341290841.0,777.0,607.0,36.0,676186250.0,20943.0,14025.0,684179610.0,1334.0,14091.0,1420.0,50393.0,35.46305418719212
TRIPURA,DHALAI  *,15185265.0,28.0,4.0,0.0,81521386.0,197.0,450.0,103901994.0,14.0,378.0,32.0,1039.0,31.484848484848484
TRIPURA,GOMATI,203769301.0,464.0,204.0,11.0,485053373.0,11757.0,2945.0,536995074.0,1461.0,8300.0,679.0,24463.0,35.975
TRIPURA,KHOWAI,135065468.0,196.0,99.0,44.0,290910146.0,7029.0,2137.0,302098983.0,514.0,2997.0,339.0,12677.0,37.28529411764706
TRIPURA,NORTH TRIPURA,461175299.0,1046.0,416.0,26.0,1174123465.0,23177.0,24321.0,1179717776.0,1058.0,13873.0,1488.0,62429.0,41.9267965077233
TRIPURA,SEPAHIJALA,225349851.0,1121.0,577.0,30.0,404350929.0,13756.0,5869.0,444306691.0,1094.0,14231.0,1728.0,34950.0,20.213996529786005
TRIPURA,SOUTH TRIPURA,513044293.0,1348.0,804.0,6.0,1215472995.0,22883.0,34673.0,1249034564.0,2536.0,28143.0,2158.0,88235.0,40.86845761926818
TRIPURA,UNAKOTI,245378187.0,433.0,179.0,27.0,482763476.0,11699.0,4034.0,511537677.0,499.0,3144.0,639.0,19376.0,30.275
TRIPURA,WEST TRIPURA,839836250.0,1963.0,764.0,75.0,1976954600.0,36094.0,56166.0,2056859936.0,3281.0,41065.0,2802.0,136606.0,48.735640385301465
UTTAR PRADESH,AGRA,559531364.0,16314.0,12691.0,905.0,666021036.0,152308.0,82740.0,683977425.0,18477.0,157476.0,29910.0,411001.0,13.740797699842867
UTTAR PRADESH,ALIGARH,415813322.0,13830.0,11776.0,586.0,577022115.0,144160.0,55340.0,628057557.0,15788.0,170674.0,26192.0,385962.0,14.735310960943764
UTTAR PRADESH,ALLAHABAD,562425163.0,7254.0,5946.0,49.0,752125594.0,177827.0,81083.0,793256966.0,18792.0,167503.0,13249.0,445205.0,33.60037735849057
UTTAR PRADESH,AMBEDKAR NAGAR,390721671.0,3856.0,4096.0,50.0,553025481.0,53320.0,33900.0,586202508.0,8036.0,67720.0,8002.0,162976.0,20.364363363738597
UTTAR PRADESH,AMETHI,412410684.0,3890.0,3251.0,56.0,666711671.0,57942.0,35329.0,696105079.0,7282.0,68998.0,7197.0,169551.0,23.555293136982495
UTTAR PRADESH,AMROHA,198568163.0,5605.0,2476.0,61.0,263299413.0,64902.0,27770.0,279826391.0,7277.0,83025.0,8142.0,182974.0,22.470097015841827
UTTAR PRADESH,AURAIYA,182704451.0,2169.0,1547.0,17.0,276116380.0,43638.0,19543.0,296323250.0,5621.0,46178.0,3733.0,114980.0,30.79271558650241
UTTAR PRADESH,AURAIYA *,0.0,0.0,0.0,0.0,206244.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
UTTAR PRADESH,AYODHYA,151306699.0,1027.0,634.0,32.0,366962713.0,3617.0,3774.0,563343945.0,1751.0,13526.0,1693.0,22668.0,13.381345926800472
UTTAR PRADESH,AZAMGARH,791426105.0,6717.0,13577.0,279.0,1066025960.0,95316.0,78082.0,1110809965.0,17812.0,141977.0,20573.0,333187.0,16.19456595703315
UTTAR PRADESH,BAGHPAT,239791988.0,3482.0,3203.0,154.0,330998583.0,37736.0,20293.0,375084356.0,5208.0,49700.0,6839.0,112937.0,16.51125730994152
UTTAR PRADESH,BAGHPAT *,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751335.0,1.0,2.0,0.0,3.0,3.0
UTTAR PRADESH,BAGPAT,250609.0,0.0,1.0,0.0,1754332.0,2.0,6.0,2505623.0,2.0,8.0,1.0,18.0,9.0
UTTAR PRADESH,BAHRAICH,430892198.0,14674.0,22360.0,2304.0,521146866.0,131149.0,49929.0,529844815.0,10401.0,119296.0,39338.0,310775.0,7.899921197793538
UTTAR PRADESH,BALLIA,600934431.0,4079.0,5860.0,37.0,852588693.0,77756.0,55249.0,876211658.0,12808.0,92140.0,9976.0,237953.0,23.85015535732184
UTTAR PRADESH,BALRAMPUR,261044266.0,4181.0,7907.0,236.0,325358802.0,66623.0,35489.0,319658807.0,5318.0,72758.0,12324.0,180188.0,14.619716024340772
UTTAR PRADESH,BANDA,155079749.0,4825.0,5563.0,203.0,207200365.0,58396.0,34095.0,216447670.0,5285.0,64150.0,10591.0,161926.0,15.287575528700906
UTTAR PRADESH,BARA BANKI,471167175.0,5776.0,3218.0,92.0,684811766.0,114423.0,50819.0,720899536.0,8729.0,101238.0,9086.0,275209.0,30.286012985583803
UTTAR PRADESH,BARABANKI,77752517.0,1401.0,922.0,52.0,180753300.0,789.0,3435.0,233497092.0,161.0,4799.0,2375.0,9184.0,3.8653198653198655
UTTAR PRADESH,BAREILLY,391192831.0,17187.0,10017.0,607.0,509471222.0,166397.0,68411.0,549093623.0,21442.0,220300.0,27811.0,476550.0,17.13469006184381
UTTAR PRADESH,BASTI,439791999.0,4823.0,5216.0,80.0,606318088.0,69272.0,39929.0,632171677.0,8964.0,75846.0,10119.0,194011.0,19.17104743083004
UTTAR PRADESH,BHADOHI,78580287.0,265.0,277.0,4.0,185265173.0,3621.0,2919.0,232412356.0,1463.0,10317.0,546.0,18320.0,33.49177330895795
UTTAR PRADESH,BIJNOR,431790855.0,12935.0,3843.0,73.0,577367348.0,143040.0,74008.0,601547915.0,17345.0,209514.0,16851.0,443907.0,26.34150249228578
UTTAR PRADESH,BUDAUN,326883211.0,7773.0,7407.0,349.0,441739016.0,77268.0,33050.0,477489719.0,14396.0,156943.0,15529.0,281657.0,18.136316806181583
UTTAR PRADESH,BULANDSHAHAR,28345115.0,115.0,70.0,0.0,31889355.0,61.0,159.0,71342094.0,28.0,635.0,185.0,883.0,4.747311827956989
UTTAR PRADESH,BULANDSHAHR,469398254.0,9155.0,7521.0,209.0,670398623.0,133979.0,46853.0,767484253.0,18691.0,156066.0,16885.0,355589.0,21.058213905010067
UTTAR PRADESH,CHANDAULI,250422366.0,4405.0,4986.0,175.0,335483507.0,61634.0,28910.0,368453184.0,10053.0,83550.0,9566.0,184147.0,19.24814466394899
UTTAR PRADESH,CHANDAULI *,0.0,0.0,0.0,0.0,232103.0,0.0,1.0,232110.0,1.0,0.0,0.0,2.0,2.0
UTTAR PRADESH,CHITRAKOOT,100688452.0,2951.0,2436.0,14.0,131171416.0,42495.0,20237.0,137688029.0,3931.0,40615.0,5401.0,107278.0,19.858941132913735
UTTAR PRADESH,CHITRAKOOT *,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210205.0,0.0,1.0,0.0,1.0,1.0
UTTAR PRADESH,DEORIA,461037565.0,4700.0,5443.0,114.0,632848401.0,78834.0,59779.0,677297877.0,12422.0,96829.0,10257.0,247864.0,24.16299473581595
UTTAR PRADESH,ETAH,175296274.0,6760.0,4345.0,159.0,249484531.0,63551.0,23878.0,289272317.0,6180.0,55711.0,11264.0,149320.0,13.255215268530847
UTTAR PRADESH,ETAWAH,198708479.0,4173.0,2865.0,116.0,265695648.0,51467.0,27628.0,281570168.0,6640.0,55440.0,7154.0,141175.0,19.730957372466808
UTTAR PRADESH,FAIZABAD,451202158.0,4052.0,2871.0,3.0,698165779.0,65237.0,29679.0,722837979.0,6794.0,63185.0,6926.0,164895.0,23.804677349501947
UTTAR PRADESH,FARRUKHABAD,264907871.0,2844.0,2944.0,82.0,379205581.0,55262.0,21934.0,415785512.0,6288.0,63850.0,5870.0,147334.0,25.095213762561745
UTTAR PRADESH,FATEHPUR,327290347.0,6526.0,5582.0,225.0,451744408.0,71340.0,46574.0,468771314.0,9425.0,97695.0,12333.0,225034.0,18.245013783038754
UTTAR PRADESH,FIROZABAD,275061050.0,7250.0,4926.0,124.0,435565730.0,81603.0,32164.0,494856449.0,11620.0,127581.0,12300.0,252968.0,20.564832127469312
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,248754904.0,9002.0,9318.0,637.0,361012182.0,49113.0,40326.0,446677890.0,15292.0,138699.0,18957.0,243430.0,12.840489503112142
UTTAR PRADESH,GAUTAM BUDDHA NAGAR *,0.0,0.0,0.0,0.0,406414.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
UTTAR PRADESH,GHAZIABAD,385042508.0,11984.0,10693.0,393.0,505373615.0,103385.0,88637.0,564839695.0,20582.0,219179.0,23070.0,431783.0,18.715400286073425
UTTAR PRADESH,GHAZIPUR,572920747.0,4323.0,6894.0,71.0,806155181.0,91279.0,54413.0,837692207.0,16498.0,111342.0,11288.0,273532.0,24.22995836655151
UTTAR PRADESH,GONDA,558322639.0,7445.0,7494.0,328.0,732758500.0,99643.0,52432.0,767742623.0,10986.0,114930.0,15267.0,277991.0,18.207427298925857
UTTAR PRADESH,GORAKHPUR,698011719.0,7454.0,12090.0,425.0,917923465.0,81386.0,96778.0,963800907.0,18079.0,140786.0,19969.0,337029.0,16.87676514772158
UTTAR PRADESH,HAMIRPUR,166041834.0,2040.0,1398.0,27.0,244536697.0,36831.0,17856.0,260529821.0,2986.0,39454.0,3465.0,97127.0,28.022792844777843
UTTAR PRADESH,HAPUR,109713476.0,4450.0,2771.0,41.0,176120960.0,39349.0,17406.0,202414956.0,4518.0,39764.0,7262.0,101037.0,13.911193721602643
UTTAR PRADESH,HARDOI,391797388.0,12591.0,12290.0,312.0,473344773.0,150577.0,54520.0,482750862.0,11832.0,132119.0,25193.0,349048.0,13.854409780106375
UTTAR PRADESH,HATHRAS,206916864.0,3815.0,2596.0,82.0,307467272.0,60241.0,20163.0,341023788.0,5978.0,54680.0,6493.0,141062.0,21.721897135817677
UTTAR PRADESH,JALAUN,301956049.0,2791.0,2641.0,125.0,441346779.0,46744.0,27938.0,468402729.0,4466.0,56207.0,5557.0,135355.0,24.35318459877654
UTTAR PRADESH,JAUNPUR,597666177.0,5400.0,10237.0,216.0,899102064.0,109148.0,73932.0,951503627.0,19038.0,136703.0,15853.0,338821.0,21.371325848366343
UTTAR PRADESH,JHANSI,360095604.0,4570.0,2519.0,71.0,528691545.0,68211.0,43794.0,552595919.0,5591.0,66250.0,7160.0,183846.0,25.67322999581064
UTTAR PRADESH,JYOTIBA PHULE NAGAR,16117699.0,61.0,23.0,0.0,30280713.0,20.0,157.0,62271298.0,6.0,599.0,84.0,782.0,9.2
UTTAR PRADESH,JYOTIBA PHULE NAGAR *,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244236.0,0.0,1.0,0.0,1.0,1.0
UTTAR PRADESH,KANNAUJ,221474658.0,3083.0,3455.0,100.0,291524388.0,49715.0,21938.0,307044561.0,6283.0,53404.0,6638.0,131340.0,19.783099864437414
UTTAR PRADESH,KANPUR DEHAT,244639866.0,4032.0,3802.0,183.0,333818591.0,53708.0,21918.0,368428450.0,7310.0,64779.0,8017.0,147715.0,18.422923422299824
UTTAR PRADESH,KANPUR NAGAR,542278857.0,11427.0,12606.0,675.0,748160972.0,92823.0,88615.0,802537468.0,13567.0,156558.0,24708.0,351563.0,14.22813549718726
UTTAR PRADESH,KASGANJ,148597429.0,3206.0,2977.0,158.0,219261075.0,51039.0,23480.0,230046346.0,4352.0,45355.0,6341.0,124226.0,19.587827183853673
UTTAR PRADESH,KAUSHAMBI,183963448.0,4356.0,3038.0,69.0,246077196.0,74241.0,23354.0,266218847.0,8798.0,68214.0,7463.0,174607.0,23.393220793140408
UTTAR PRADESH,KHERI,477230109.0,11282.0,12841.0,455.0,588587902.0,139638.0,50425.0,612983075.0,12160.0,170938.0,24578.0,373161.0,15.1821066764311
UTTAR PRADESH,KUSHI NAGAR,274304.0,779.0,777.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1570.0,0.0,0.0
UTTAR PRADESH,KUSHINAGAR,339116878.0,4449.0,6132.0,30.0,445027249.0,81324.0,66502.0,469438102.0,18705.0,148550.0,10611.0,315081.0,29.691010177157935
UTTAR PRADESH,KUSHINAGAR *,1645825.0,5.0,1.0,0.0,8777728.0,39.0,40.0,18104370.0,6.0,134.0,6.0,219.0,31.285714285714285
UTTAR PRADESH,LALITPUR,192185194.0,3376.0,1305.0,72.0,256711606.0,45154.0,30366.0,273199246.0,4072.0,42730.0,4753.0,122322.0,25.73033235170383
